583,131,620,131,620,148,583,148
531,135,579,132,580,150,531,153
490,136,528,136,528,153,490,153
440,138,490,138,490,155,440,155
410,140,438,140,438,155,410,155
370,143,408,143,408,156,370,156
566,158,590,158,590,173,566,173
531,161,556,161,556,173,531,173
510,163,530,163,530,175,510,175
431,165,441,165,441,176,431,176
443,165,463,165,463,176,443,176
401,166,420,166,420,178,401,178
440,181,463,181,463,193,440,193
550,196,583,196,583,208,550,208
490,221,531,221,531,243,490,243
531,221,586,221,586,241,531,241
403,225,443,225,443,245,403,245
446,225,488,225,488,243,446,243
521,251,550,251,550,261,521,261
440,253,470,253,470,265,440,265
485,253,521,253,521,263,485,263
505,270,533,270,533,281,505,281
536,270,556,270,556,285,536,285
571,270,613,270,613,281,571,281
451,270,481,270,481,285,451,285
421,273,438,273,438,285,421,285
367,274,402,278,401,290,365,286
340,278,365,278,365,288,340,288
381,293,436,293,436,305,381,305
333,293,381,293,381,308,333,308
563,310,583,310,583,321,563,321
585,310,603,310,603,321,585,321
473,315,507,308,509,323,475,329
510,311,535,311,535,325,510,325
396,311,430,314,429,327,396,324
431,312,473,315,473,327,431,324
536,313,561,313,561,323,536,323
373,315,396,315,396,328,373,328
336,318,370,318,370,328,336,328
626,325,655,325,655,340,626,340
601,328,626,328,626,340,601,340
538,328,565,328,565,343,538,343
511,330,536,330,536,345,511,345
334,353,438,349,438,364,335,368
468,367,537,369,536,387,467,384
538,370,558,370,558,383,538,383
435,370,468,370,468,385,435,385
378,371,403,371,403,386,378,386
356,373,378,373,378,388,356,388
405,375,426,375,426,385,405,385
333,375,356,375,356,390,333,390
611,386,630,386,630,401,611,401
631,386,658,386,658,401,631,401
523,391,540,391,540,403,523,403
540,390,568,390,568,403,540,403
363,413,413,413,413,428,363,428
413,415,438,415,438,426,413,426
331,415,366,415,366,430,331,430
486,430,506,430,506,446,486,446
451,431,486,431,486,448,451,448
393,433,415,433,415,450,393,450
416,436,423,436,423,446,416,446
333,436,365,436,365,451,333,451
365,438,393,435,394,449,366,452
425,438,451,438,451,450,425,450
633,448,661,448,661,465,633,465
543,450,571,450,571,466,543,466
615,450,631,450,631,465,615,465
521,451,541,451,541,466,521,466
448,456,476,456,476,468,448,468
405,475,440,475,440,491,405,491
333,476,406,476,406,493,333,493
555,493,583,493,583,510,555,510
550,496,555,496,555,506,550,506
586,495,608,495,608,508,586,508
463,495,500,497,499,513,462,511
501,496,546,496,546,511,501,511
393,498,421,498,421,513,393,513
436,498,463,498,463,513,436,513
335,501,366,501,366,515,335,515
425,501,436,501,436,513,425,513
366,501,393,501,393,516,366,516
638,511,665,511,665,528,638,528
618,513,636,513,636,528,618,528
545,515,573,515,573,530,545,530
526,516,545,516,545,530,526,530
450,520,468,520,468,530,450,530
468,520,478,520,478,530,468,530
333,540,441,540,441,556,333,556
468,560,495,560,495,575,468,575
496,560,515,560,515,575,496,575
430,561,466,561,466,578,430,578
333,563,360,563,360,578,333,578
361,565,393,565,393,578,361,578
396,565,430,565,430,576,396,576
641,576,670,576,670,593,641,593
631,580,640,580,640,593,631,593
546,581,575,581,575,596,546,596
450,585,476,585,476,595,450,595
536,585,546,585,546,596,536,596
333,605,441,605,441,621,333,621
603,623,623,623,623,640,603,640
545,625,601,625,601,641,545,641
466,626,498,626,498,641,466,641
501,628,545,630,544,643,501,641
391,628,426,628,426,643,391,643
430,630,466,630,466,643,430,643
333,631,360,631,360,645,333,645
360,631,391,631,391,643,360,643
645,645,673,645,673,661,645,661
550,646,578,646,578,663,550,663
625,646,645,646,645,661,625,661
530,648,550,648,550,663,530,663
331,672,443,670,443,688,331,690
484,695,534,692,535,710,485,712
560,693,581,693,581,708,560,708
430,695,453,695,453,710,430,710
455,695,483,695,483,710,455,710
535,695,558,695,558,711,535,711
332,698,366,695,367,711,333,714
368,696,393,696,393,711,368,711
391,696,428,696,428,711,391,711
638,716,648,716,648,730,638,730
648,715,676,715,676,730,648,730
551,716,580,716,580,731,551,731
541,720,551,720,551,731,541,731
330,741,391,741,391,760,330,760
390,741,435,741,435,758,390,758
460,765,506,765,506,781,460,781
508,765,530,765,530,780,508,780
353,766,381,766,381,783,353,783
381,766,403,766,403,783,381,783
405,768,428,768,428,781,405,781
331,768,353,768,353,785,331,785
428,768,458,768,458,781,428,781
556,786,585,786,585,803,556,803
535,788,555,788,555,803,535,803
395,790,413,790,413,808,395,808
326,791,355,791,355,806,326,806
356,791,393,791,393,808,356,808
625,810,653,810,653,826,625,826
655,810,683,810,683,826,655,826
556,811,585,811,585,828,556,828
535,813,555,813,555,828,535,828
328,815,355,815,355,831,328,831
355,815,386,815,386,831,355,831
330,838,445,838,445,856,330,856
430,861,455,861,455,880,430,880
455,861,481,861,481,878,455,878
485,861,506,861,506,878,485,878
401,863,428,863,428,880,401,880
330,865,361,865,361,881,330,881
363,864,402,866,401,883,362,881
658,883,688,883,688,900,658,900
538,885,558,885,558,901,538,901
558,885,588,885,588,901,558,901
636,885,656,885,656,900,636,900
325,925,364,927,363,945,324,943
361,926,385,926,385,943,361,943
405,928,426,928,426,945,405,945
433,928,455,928,455,943,433,943
633,943,696,943,696,961,633,961
325,947,364,949,363,968,324,966
401,950,428,950,428,968,401,968
465,950,506,950,506,966,465,966
363,949,402,952,401,970,362,967
428,951,461,951,461,968,428,968
666,978,698,978,698,996,666,996
636,980,666,980,666,996,636,996
455,981,496,981,496,1000,455,1000
325,981,364,985,362,1004,323,1000
363,983,391,983,391,1000,363,1000
391,983,418,983,418,1000,391,1000
420,983,453,983,453,1001,420,1001
500,1006,535,1006,535,1023,500,1023
638,1006,668,1006,668,1023,638,1023
670,1006,700,1006,700,1023,670,1023
373,1008,411,1008,411,1025,373,1025
413,1008,441,1008,441,1025,413,1025
328,1010,351,1010,351,1026,328,1026
648,1033,673,1033,673,1051,648,1051
671,1033,701,1033,701,1050,671,1050
326,1035,358,1035,358,1051,326,1051
403,1035,440,1035,440,1051,403,1051
361,1040,381,1040,381,1051,361,1051
418,1064,491,1064,491,1084,418,1084
494,1064,588,1064,588,1083,494,1083
590,1065,638,1065,638,1086,590,1086
361,1066,385,1066,385,1086,361,1086
385,1068,416,1068,416,1085,385,1085
500,1091,573,1091,573,1110,500,1110
426,1095,455,1095,455,1111,426,1111
456,1095,500,1095,500,1115,456,1115
418,1120,441,1120,441,1135,418,1135
528,1120,576,1120,576,1136,528,1136
578,1119,624,1123,622,1143,576,1138
500,1121,528,1121,528,1138,500,1138
445,1123,475,1126,474,1139,444,1136
478,1126,498,1126,498,1138,478,1138
276,1126,350,1126,350,1170,276,1170
355,1128,491,1128,491,1161,355,1161
338,1172,493,1175,493,1212,337,1209
281,1180,331,1180,331,1206,281,1206
491,1185,644,1181,645,1212,491,1215
