1549,261,1791,268,1789,331,1547,325
1260,267,1501,267,1501,325,1260,325
1065,341,1165,341,1165,409,1065,409
1407,341,1548,341,1548,409,1407,409
1548,341,1648,341,1648,414,1548,414
549,351,1002,341,1003,414,551,425
1212,346,1354,346,1354,404,1212,404
2399,367,2509,367,2509,441,2399,441
2132,390,2337,369,2344,436,2138,456
1989,393,2084,393,2084,451,1989,451
1795,399,1947,399,1947,467,1795,467
1548,414,1743,414,1743,472,1548,472
546,425,645,425,645,493,546,493
876,425,997,425,997,488,876,488
1212,425,1296,425,1296,483,1212,483
1307,421,1503,429,1500,489,1305,482
682,430,829,430,829,488,682,488
1018,430,1149,430,1149,493,1018,493
1734,477,2241,448,2245,521,1738,549
1551,495,1726,485,1729,540,1554,551
1164,501,1553,491,1555,561,1166,571
918,509,1002,509,1002,567,918,567
997,509,1144,509,1144,561,997,561
546,514,640,514,640,572,546,572
645,514,908,514,908,572,645,572
1596,572,1690,572,1690,619,1596,619
1401,577,1575,577,1575,630,1401,630
997,582,1113,582,1113,645,997,645
1111,586,1358,577,1360,638,1113,646
546,588,735,588,735,656,546,656
876,588,997,588,997,651,876,651
1895,635,1989,635,1989,682,1895,682
1157,656,1642,635,1645,699,1160,720
1690,640,1874,640,1874,693,1690,693
546,666,903,666,903,729,546,729
997,672,1118,672,1118,719,997,719
1837,761,1937,761,1937,834,1837,834
1638,777,1785,777,1785,834,1638,834
1436,793,1585,785,1587,841,1438,849
1244,792,1391,792,1391,861,1244,861
1443,861,1638,861,1638,918,1443,918
2407,971,2734,961,2736,1032,2410,1042
2087,975,2345,966,2348,1053,2090,1062
1131,1024,1369,1015,1372,1075,1134,1084
522,1043,965,1026,968,1101,525,1117
979,1103,1579,1079,1582,1152,982,1177
840,1107,960,1107,960,1176,840,1176
519,1118,614,1118,614,1191,519,1191
651,1118,745,1118,745,1176,651,1176
1167,1187,1268,1177,1274,1238,1173,1248
960,1197,1155,1197,1155,1265,960,1265
514,1207,635,1207,635,1265,514,1265
