258,566,355,568,354,588,258,585
358,569,413,569,413,589,358,589
247,596,271,598,270,614,245,611
272,597,298,597,298,613,272,613
300,596,332,598,331,614,299,611
334,597,362,600,361,615,333,612
364,597,393,601,391,616,362,613
405,601,428,604,427,616,404,614
130,622,158,622,158,637,130,637
228,657,277,657,277,685,228,685
332,660,377,660,377,685,332,685
380,660,440,660,440,685,380,685
280,661,329,661,329,685,280,685
422,693,473,693,473,712,422,712
144,694,176,694,176,710,144,710
178,692,224,697,222,717,175,711
245,694,268,694,268,712,245,712
285,694,321,694,321,712,285,712
348,693,380,695,379,711,347,709
381,694,408,694,408,713,381,713
473,694,504,694,504,712,473,712
205,720,265,720,265,740,205,740
360,720,400,720,400,740,360,740
401,720,422,720,422,738,401,738
137,721,206,721,206,740,137,740
266,721,308,721,308,738,266,738
308,721,360,721,360,738,308,738
382,745,414,745,414,764,382,764
456,745,488,745,488,764,456,764
484,745,516,745,516,764,484,764
273,746,306,746,306,761,273,761
354,748,362,748,362,762,354,762
362,746,386,746,386,764,362,764
131,778,174,784,171,803,128,798
172,784,194,784,194,800,172,800
486,802,518,802,518,820,486,820
131,802,173,806,171,826,129,822
466,804,488,804,488,820,466,820
173,805,215,808,214,827,172,824
130,828,166,828,166,846,130,846
168,828,221,831,219,849,167,846
488,830,520,830,520,848,488,848
221,832,250,832,250,846,221,846
318,833,356,833,356,852,318,852
149,864,169,864,169,880,149,880
172,865,201,865,201,881,172,881
494,865,516,865,516,884,494,884
204,865,332,869,331,888,203,884
402,868,494,865,495,885,402,888
329,869,356,869,356,888,329,888
357,869,401,869,401,890,357,890
278,896,308,896,308,910,278,910
310,897,354,897,354,916,310,916
356,898,388,898,388,914,356,914
186,905,214,908,213,921,185,919
223,908,249,911,247,925,221,922
252,916,270,916,270,925,252,925
293,914,324,914,324,929,293,929
326,918,356,918,356,932,326,932
357,918,377,918,377,933,357,933
409,918,458,918,458,936,409,936
378,920,408,920,408,936,378,936
