298,501,330,501,330,517,298,517
334,501,430,501,430,518,334,518
432,501,473,501,473,520,432,520
473,501,505,501,505,518,473,518
426,522,460,522,460,538,426,538
464,522,493,522,493,540,464,540
280,524,309,524,309,540,280,540
309,523,358,526,356,541,308,538
360,524,392,524,392,538,360,538
394,524,429,524,429,538,394,538
249,525,272,525,272,540,249,540
248,548,285,548,285,562,248,562
286,548,314,548,314,562,286,562
317,549,338,549,338,562,317,562
340,549,377,549,377,564,340,564
248,569,269,569,269,585,248,585
270,569,356,569,356,585,270,585
364,569,389,569,389,584,364,584
390,569,474,569,474,585,390,585
246,589,277,589,277,604,246,604
278,591,349,588,349,603,278,607
349,589,368,589,368,604,349,604
378,589,452,589,452,604,378,604
372,612,390,612,390,626,372,626
454,612,474,612,474,626,454,626
482,612,528,612,528,626,482,626
245,613,270,613,270,626,245,626
272,612,306,614,305,629,270,627
408,613,432,613,432,625,408,625
529,613,556,613,556,626,529,626
426,634,452,634,452,649,426,649
237,636,280,636,280,653,237,653
281,636,306,636,306,650,281,650
376,636,393,636,393,649,376,649
405,636,422,636,422,649,405,649
458,636,477,636,477,649,458,649
492,636,518,636,518,650,492,650
520,636,556,636,556,650,520,650
309,637,329,637,329,649,309,649
235,654,273,657,271,676,233,673
272,656,307,658,306,675,271,672
486,657,516,657,516,674,486,674
374,658,394,658,394,674,374,674
517,658,556,658,556,674,517,674
234,681,272,681,272,696,234,696
272,681,306,681,306,696,272,696
308,681,334,681,334,696,308,696
336,680,372,683,371,698,335,695
488,681,516,681,516,697,488,697
518,681,556,681,556,697,518,697
233,703,272,707,270,726,231,722
488,705,517,705,517,722,488,722
270,706,289,706,289,721,270,721
290,706,328,706,328,721,290,721
330,706,362,706,362,721,330,721
517,706,558,706,558,724,517,724
312,732,355,730,356,753,313,755
389,733,424,733,424,753,389,753
426,733,496,733,496,753,426,753
277,736,310,736,310,754,277,754
357,736,386,736,386,753,357,753
