348,0,378,0,378,19,348,19
428,0,473,0,473,21,428,21
482,0,514,0,514,21,482,21
578,0,634,0,634,23,578,23
643,0,690,0,690,19,643,19
700,0,745,0,745,17,700,17
782,0,811,0,811,17,782,17
823,0,894,0,894,14,823,14
755,0,770,0,770,16,755,16
389,1,416,1,416,17,389,17
522,1,565,1,565,24,522,24
769,21,826,29,823,52,766,45
604,26,647,26,647,51,604,51
659,26,702,26,702,51,659,51
715,26,759,26,759,49,715,49
455,28,496,28,496,53,455,53
508,28,553,28,553,51,508,51
563,28,594,28,594,51,563,51
811,55,853,55,853,80,811,80
727,56,757,56,757,85,727,85
768,56,800,56,800,80,768,80
412,58,437,58,437,81,412,81
562,58,586,58,586,81,562,81
602,58,633,58,633,81,602,81
644,57,714,64,712,87,642,81
451,60,496,60,496,83,451,83
505,58,550,64,547,86,503,81
533,88,812,88,812,117,533,117
437,90,521,90,521,115,437,115
811,92,839,92,839,110,811,110
423,122,531,122,531,147,423,147
544,119,767,126,766,153,543,146
767,125,823,122,823,142,768,144
825,124,855,124,855,142,825,142
755,185,839,182,840,210,756,213
417,186,558,186,558,213,417,213
588,186,613,186,613,211,588,211
615,186,699,186,699,213,615,213
729,186,755,186,755,211,729,211
334,218,364,218,364,245,334,245
666,218,727,218,727,245,666,245
373,220,419,220,419,249,373,249
430,220,473,220,473,245,430,245
484,222,544,219,545,245,485,247
554,220,601,220,601,245,554,245
611,220,658,220,658,245,611,245
739,220,815,222,814,249,739,247
825,222,885,222,885,249,825,249
782,286,898,284,898,310,782,313
329,284,402,293,399,321,326,312
610,286,757,286,757,313,610,313
412,288,444,288,444,314,412,314
524,288,597,288,597,320,524,320
825,318,901,318,901,346,825,346
327,321,385,321,385,346,327,346
396,321,467,321,467,348,396,348
480,320,570,327,568,358,478,352
579,321,640,321,640,348,579,348
651,320,714,323,713,349,650,346
723,321,755,321,755,346,723,346
766,321,811,321,811,346,766,346
323,389,522,389,522,416,323,416
649,388,770,395,769,423,647,417
781,388,829,391,828,416,779,414
839,389,889,389,889,414,839,414
533,391,581,391,581,416,533,416
592,391,638,391,638,416,592,416
320,421,411,424,410,452,319,449
764,421,800,421,800,451,764,451
811,423,901,423,901,451,811,451
549,425,683,425,683,455,549,455
449,428,462,428,462,448,449,448
800,437,811,437,811,453,800,453
318,456,521,460,521,489,317,485
531,460,578,460,578,487,531,487
590,460,725,460,725,487,590,487
736,460,828,460,828,487,736,487
841,460,903,460,903,487,841,487
316,494,405,494,405,522,316,522
590,496,649,496,649,524,590,524
647,496,681,496,681,522,647,522
811,496,903,496,903,524,811,524
448,499,458,499,458,519,448,519
546,498,579,498,579,522,546,522
766,498,800,498,800,524,766,524
578,508,590,508,590,526,578,526
798,510,811,510,811,528,798,528
312,563,375,571,372,601,308,593
426,567,489,567,489,595,426,595
499,569,576,569,576,595,499,595
588,568,664,571,663,597,588,595
766,567,815,573,812,604,763,598
811,569,905,569,905,597,811,597
384,572,416,572,416,595,384,595
382,603,445,610,441,638,379,630
498,605,576,612,573,639,495,632
585,605,661,612,659,640,583,633
841,608,857,608,857,631,841,631
453,610,485,610,485,633,453,633
302,674,397,683,394,712,300,703
407,679,469,679,469,706,407,706
482,678,559,681,558,708,481,706
571,680,646,683,645,710,570,707
302,713,361,713,361,741,302,741
373,716,421,716,421,743,373,743
764,720,812,720,812,755,764,755
811,720,908,720,908,750,811,750
297,752,345,752,345,780,297,780
418,752,481,756,479,785,416,781
490,755,556,755,556,784,490,784
567,754,630,757,629,786,566,784
355,757,405,757,405,786,355,786
782,759,814,759,814,795,782,795
812,761,908,761,908,789,812,789
293,787,371,787,371,819,293,819
382,789,432,789,432,821,382,821
442,791,522,791,522,823,442,823
533,793,599,793,599,823,533,823
610,795,675,795,675,825,610,825
686,796,782,796,782,830,686,830
321,830,355,830,355,859,321,859
368,835,400,835,400,860,368,860
318,871,350,871,350,899,318,899
364,871,425,871,425,899,364,899
316,910,380,910,380,940,316,940
393,914,442,914,442,940,393,940
453,919,530,919,530,948,453,948
313,951,377,951,377,981,313,981
435,951,504,959,500,992,431,984
514,955,597,963,595,994,511,986
389,958,423,958,423,983,389,983
606,958,658,958,658,988,606,988
670,960,734,960,734,990,670,990
288,1075,355,1079,353,1109,286,1106
367,1077,451,1087,447,1118,363,1109
572,1079,628,1092,621,1125,565,1113
460,1086,512,1086,512,1113,460,1113
634,1084,722,1084,722,1118,634,1118
524,1088,560,1088,560,1113,524,1113
734,1092,770,1092,770,1120,734,1120
782,1089,837,1092,835,1124,781,1122
850,1100,901,1100,901,1125,850,1125
330,1118,402,1128,397,1163,325,1152
411,1121,462,1124,460,1156,409,1154
476,1125,637,1129,636,1165,475,1161
650,1129,706,1129,706,1163,650,1163
784,1134,835,1134,835,1168,784,1168
716,1138,771,1138,771,1172,716,1172
259,1205,295,1205,295,1239,259,1239
305,1207,357,1207,357,1241,305,1241
371,1207,589,1212,588,1248,371,1244
601,1218,686,1218,686,1252,601,1252
699,1220,786,1220,786,1255,699,1255
832,1225,921,1225,921,1259,832,1259
