594,182,663,182,663,213,594,213
514,187,582,187,582,218,514,218
419,191,473,191,473,225,419,225
483,191,502,191,502,218,483,218
691,210,841,210,841,239,691,239
658,215,677,215,677,241,658,241
592,218,646,218,646,248,592,248
514,220,580,220,580,253,514,253
388,232,502,223,504,259,391,267
313,239,378,236,380,270,315,273
758,244,808,244,808,272,758,272
694,246,741,246,741,279,694,279
253,248,305,248,305,279,253,279
625,251,696,251,696,282,625,282
561,255,613,255,613,289,561,289
466,265,535,265,535,296,466,296
405,270,455,270,455,303,405,303
330,279,395,276,397,307,332,311
272,282,319,282,319,317,272,317
463,303,643,285,646,321,467,339
376,312,455,312,455,345,376,345
331,322,364,322,364,348,331,348
289,324,322,324,322,355,289,355
497,339,629,326,633,363,500,376
438,343,490,343,490,379,438,379
376,350,426,350,426,386,376,386
334,357,369,357,369,388,334,388
549,372,616,372,616,407,549,407
471,379,537,379,537,414,471,414
383,393,395,393,395,421,383,421
395,391,457,391,457,421,395,421
336,393,386,393,386,428,336,428
595,411,665,406,668,442,597,447
518,417,585,417,585,452,518,452
424,425,508,419,511,455,427,462
796,436,848,436,848,469,796,469
727,440,782,440,782,476,727,476
503,460,572,456,574,490,504,494
443,464,495,464,495,497,443,497
777,480,850,474,852,510,779,515
274,478,319,478,319,511,274,511
746,483,779,483,779,514,746,514
582,492,620,492,620,526,582,526
630,492,649,492,649,521,630,521
507,497,573,497,573,533,507,533
415,504,495,500,496,536,417,541
376,509,409,509,409,542,376,542
777,520,850,515,852,550,780,556
282,521,298,521,298,547,282,547
732,523,770,523,770,556,732,556
571,533,654,533,654,568,571,568
493,542,558,536,561,570,495,576
431,545,482,541,485,575,434,579
379,547,426,547,426,580,379,580
284,556,300,556,300,585,284,585
767,562,850,555,853,590,770,597
748,564,770,564,770,594,748,594
602,574,655,569,658,603,604,608
540,578,593,574,596,608,543,612
466,580,530,580,530,613,466,613
424,585,457,585,457,616,424,616
381,587,414,587,414,618,381,618
287,594,303,593,307,658,291,659
782,597,853,597,853,632,782,632
737,601,772,601,772,635,737,635
639,613,656,613,656,639,639,639
578,613,627,613,627,646,578,646
514,616,564,616,564,651,514,651
455,620,504,620,504,654,455,654
383,623,443,623,443,656,383,656
767,640,852,633,854,668,770,675
753,644,770,644,770,670,753,670
609,651,661,651,661,682,609,682
533,654,597,654,597,687,533,687
441,659,521,655,522,690,443,694
386,661,436,661,436,694,386,694
289,665,308,665,308,694,289,694
782,675,853,675,853,710,782,710
737,680,774,680,774,713,737,713
594,691,660,685,663,718,597,724
521,691,585,691,585,725,521,725
462,696,509,696,509,727,462,727
391,699,452,699,452,732,391,732
289,701,308,701,308,729,289,729
784,715,853,715,853,751,784,751
755,722,770,722,770,746,755,746
568,727,649,727,649,760,568,760
436,732,556,732,556,765,436,765
393,737,426,737,426,767,393,767
293,741,310,741,310,767,293,767
784,798,857,798,857,857,784,857
737,803,779,803,779,857,737,857
552,812,573,812,573,860,552,860
464,812,554,812,554,867,464,867
305,815,445,815,445,867,305,867
632,872,680,872,680,905,632,905
694,871,762,874,760,906,692,902
497,876,530,876,530,907,497,907
542,876,621,879,620,910,541,907
791,943,860,943,860,978,791,978
744,947,791,947,791,978,744,978
336,950,386,950,386,981,336,981
293,952,329,952,329,981,293,981
367,985,592,985,592,1019,367,1019
293,988,341,988,341,1019,293,1019
775,1061,845,1057,847,1092,777,1095
298,1064,315,1064,315,1087,298,1087
324,1061,386,1061,386,1092,324,1092
424,1061,459,1061,459,1092,424,1092
469,1061,533,1061,533,1092,469,1092
587,1061,654,1061,654,1092,587,1092
699,1061,765,1061,765,1094,699,1094
545,1066,575,1066,575,1090,545,1090
298,1097,374,1097,374,1128,298,1128
575,1099,613,1099,613,1130,575,1130
620,1099,673,1099,673,1130,620,1130
779,1099,800,1099,800,1128,779,1128
812,1099,860,1099,860,1130,812,1130
301,1128,365,1135,362,1167,298,1160
620,1135,673,1135,673,1168,620,1168
812,1135,862,1135,862,1168,812,1168
575,1137,616,1137,616,1168,575,1168
779,1137,800,1137,800,1165,779,1165
305,1201,341,1201,341,1229,305,1229
362,1206,421,1206,421,1232,362,1232
464,1206,554,1206,554,1239,464,1239
581,1209,647,1216,643,1248,577,1241
687,1210,739,1210,739,1244,687,1244
308,1237,407,1237,407,1265,308,1265
419,1235,558,1242,556,1276,418,1269
568,1246,725,1246,725,1282,568,1282
737,1248,867,1248,867,1282,737,1282
450,1291,497,1291,497,1319,450,1319
509,1298,542,1298,542,1324,509,1324
554,1298,601,1298,601,1331,554,1331
613,1301,694,1301,694,1334,613,1334
497,1329,545,1329,545,1360,497,1360
616,1334,663,1334,663,1365,616,1365
554,1336,604,1336,604,1365,554,1365
554,1367,623,1367,623,1400,554,1400
497,1369,547,1369,547,1391,497,1391
632,1374,665,1374,665,1398,632,1398
345,1400,409,1400,409,1433,345,1433
417,1405,462,1405,462,1436,417,1436
474,1409,536,1412,535,1442,472,1438
545,1414,609,1414,609,1443,545,1443
618,1419,665,1419,665,1445,618,1445
725,1421,774,1421,774,1450,725,1450
680,1424,713,1424,713,1447,680,1447
789,1424,836,1424,836,1447,789,1447
376,1440,433,1440,433,1466,376,1466
445,1440,492,1440,492,1469,445,1469
504,1445,552,1445,552,1471,504,1471
561,1447,623,1447,623,1474,561,1474
637,1449,716,1452,715,1477,636,1473
725,1455,791,1455,791,1476,725,1476
