212,238,390,238,390,266,212,266
402,238,504,238,504,265,402,265
357,288,406,288,406,316,357,316
170,288,232,290,231,316,169,314
237,289,284,289,284,314,237,314
290,289,349,289,349,314,290,314
414,289,465,289,465,314,414,314
469,289,537,289,537,314,469,314
0,340,30,340,30,361,0,361
160,398,246,398,246,444,160,444
358,400,440,400,440,442,358,442
450,401,562,401,562,442,450,442
257,405,346,405,346,444,257,444
450,464,497,459,500,491,453,496
534,461,628,461,628,488,534,488
633,461,689,461,689,488,633,488
385,462,446,462,446,489,385,489
192,464,230,464,230,490,192,490
269,463,332,463,332,489,269,489
5,465,61,465,61,493,5,493
68,462,147,471,144,500,65,491
470,516,516,503,524,533,478,546
527,506,600,512,598,542,524,536
605,509,646,509,646,537,605,537
266,511,328,509,329,538,266,540
390,510,469,510,469,538,390,538
334,512,384,512,384,538,334,538
0,514,210,512,210,541,0,544
214,513,262,513,262,540,214,540
601,556,661,556,661,588,601,588
658,556,712,556,712,582,658,582
401,557,513,557,513,588,401,588
248,558,306,558,306,582,248,582
1,620,59,628,54,661,-2,653
58,628,105,625,107,653,60,657
665,662,719,660,720,689,666,691
609,662,669,662,669,694,609,694
1,666,59,674,54,707,-3,698
62,669,153,676,151,707,59,700
666,713,720,713,720,741,666,741
609,714,670,714,670,746,609,746
0,717,46,717,46,745,0,745
53,717,146,717,146,745,53,745
336,718,405,716,405,747,337,749
152,718,206,718,206,744,152,744
498,783,710,777,711,806,498,812
119,787,407,783,408,815,120,820
412,785,493,785,493,820,412,820
17,788,57,788,57,818,17,818
61,788,116,788,116,818,61,818
412,837,470,837,470,866,412,866
321,846,402,831,408,864,326,878
264,841,318,841,318,868,264,868
512,874,601,869,602,897,513,902
606,874,616,874,616,893,606,893
454,876,509,876,509,905,454,905
414,877,449,877,449,904,414,904
293,880,349,880,349,906,293,906
356,880,409,880,409,909,356,909
86,881,136,881,136,909,86,909
139,882,200,880,201,907,140,909
252,881,288,881,288,908,252,908
209,888,245,888,245,908,209,908
