260,193,419,197,418,221,259,217
429,198,519,200,518,225,428,222
223,230,279,237,276,258,221,252
281,232,324,232,324,256,281,256
330,237,382,237,382,257,330,257
386,237,433,237,433,261,386,261
438,240,484,240,484,261,438,261
490,241,550,245,548,266,489,262
48,266,95,268,94,289,47,286
208,324,288,324,288,364,208,364
388,329,462,329,462,369,388,369
297,333,378,333,378,368,297,368
472,333,573,333,573,370,472,370
67,376,119,378,118,404,65,402
125,376,198,385,195,412,121,403
237,381,274,381,274,406,237,406
306,384,365,384,365,408,306,408
412,386,468,386,468,410,412,410
473,386,514,386,514,416,473,416
546,388,630,388,630,413,546,413
636,390,686,390,686,414,636,414
56,420,270,424,270,451,55,447
274,425,327,427,326,453,273,451
332,429,381,429,381,454,332,454
385,429,420,429,420,454,385,454
444,425,528,432,526,461,442,454
424,432,442,432,442,454,424,454
532,430,596,430,596,456,532,456
600,432,650,432,650,457,600,457
656,433,693,433,693,458,656,458
53,462,100,462,100,489,53,489
105,460,175,468,172,496,102,488
176,465,218,465,218,496,176,496
456,473,529,473,529,500,456,500
53,508,98,508,98,533,53,533
104,507,156,509,155,535,103,533
289,514,341,514,341,534,289,534
476,516,526,516,526,540,476,540
454,518,480,518,480,544,454,544
620,520,660,520,660,546,620,546
657,520,706,520,706,544,657,544
53,558,252,560,251,587,53,585
257,561,308,561,308,586,257,586
314,564,378,564,378,588,314,588
384,561,441,565,439,591,382,587
444,562,515,565,514,591,443,589
521,561,588,569,585,597,517,589
592,566,629,566,629,592,592,592
216,605,229,605,229,624,216,624
285,604,340,604,340,626,285,626
453,608,526,608,526,636,453,636
620,610,660,610,660,640,620,640
656,610,705,610,705,636,656,636
42,655,113,663,109,694,39,687
113,662,156,662,156,689,113,689
237,672,272,669,274,691,239,694
42,695,113,702,109,734,38,727
115,701,184,707,182,735,113,730
621,706,662,706,662,734,621,734
660,706,708,706,708,732,660,732
184,712,194,712,194,729,184,729
43,753,113,761,109,792,40,784
113,760,162,760,162,786,113,786
618,762,660,762,660,790,618,790
657,762,706,762,706,786,657,786
42,797,101,797,101,825,42,825
106,800,192,800,192,825,106,825
197,800,246,800,246,825,197,825
362,805,422,805,422,830,362,830
656,805,705,805,705,830,656,830
604,806,660,806,660,834,604,834
30,846,88,846,88,873,30,873
92,848,128,848,128,873,92,873
170,847,240,847,240,874,170,874
130,849,164,849,164,874,130,874
654,853,704,853,704,880,654,880
602,854,658,854,658,882,602,882
73,906,110,906,110,933,73,933
114,908,162,908,162,934,114,934
166,908,424,912,423,941,166,937
428,910,502,919,498,951,424,942
505,913,700,913,700,940,505,940
293,962,342,962,342,989,293,989
345,967,419,957,423,988,349,998
426,962,480,962,480,989,426,989
134,991,178,993,177,1019,133,1017
184,997,237,997,237,1020,184,1020
284,1001,314,1001,314,1022,284,1022
321,1001,370,1001,370,1022,321,1022
376,1000,425,1000,425,1022,376,1022
429,1000,461,1000,461,1022,429,1022
466,1002,516,1002,516,1022,466,1022
520,1002,600,1002,600,1022,520,1022
606,1004,614,1004,614,1020,606,1020
244,1004,277,1004,277,1021,244,1021
