148,229,192,229,192,245,148,245
329,229,380,229,380,246,329,246
196,230,233,230,233,245,196,245
384,230,428,230,428,249,384,249
238,233,257,233,257,245,238,245
257,233,321,233,321,246,257,246
120,249,160,249,160,268,120,268
161,250,188,250,188,268,161,268
230,250,274,250,274,269,230,269
321,250,369,250,369,270,321,270
78,252,109,252,109,269,78,269
185,251,226,253,225,268,184,266
277,252,318,252,318,269,277,269
370,252,412,252,412,270,370,270
77,275,127,278,126,297,76,294
128,277,168,277,168,296,128,296
169,278,200,278,200,294,169,294
201,278,249,278,249,297,201,297
73,302,102,302,102,321,73,321
105,302,221,302,221,321,105,321
234,304,270,304,270,322,234,322
273,304,388,304,388,322,273,322
72,326,113,326,113,344,72,344
160,326,185,326,185,346,160,346
186,328,214,328,214,345,186,345
216,328,241,328,241,345,216,345
257,329,266,329,266,344,257,344
266,328,360,328,360,348,266,348
116,329,156,329,156,345,116,345
65,350,100,350,100,366,65,366
103,348,152,356,149,375,100,367
356,353,392,353,392,374,356,374
396,353,428,353,428,370,396,370
245,354,272,354,272,372,245,372
297,354,332,354,332,372,297,372
441,356,466,356,466,370,441,370
469,356,505,356,505,374,469,374
50,375,91,382,88,401,47,394
90,378,124,378,124,397,90,397
184,379,231,381,230,397,183,395
126,381,168,381,168,396,126,396
296,384,321,384,321,401,296,401
322,384,361,384,361,402,322,402
430,384,456,384,456,402,430,402
458,384,508,384,508,402,458,402
45,402,81,402,81,420,45,420
83,404,109,407,107,422,81,419
178,405,205,405,205,424,178,424
113,407,176,409,175,428,112,426
261,408,273,408,273,424,261,424
294,409,322,409,322,426,294,426
325,409,362,409,362,426,325,426
433,409,458,409,458,422,433,422
461,409,512,409,512,422,461,422
41,425,95,429,94,447,40,443
98,429,130,429,130,448,98,448
468,429,518,429,518,445,468,445
133,431,171,435,170,450,131,446
174,433,217,430,219,450,176,454
326,432,364,432,364,449,326,449
36,452,73,452,73,470,36,470
473,452,525,452,525,469,473,469
76,454,102,454,102,472,76,472
106,455,172,458,171,477,105,474
328,458,352,458,352,473,328,473
477,476,532,476,532,494,477,494
33,478,70,478,70,497,33,497
75,476,202,484,200,504,73,497
448,478,473,478,473,496,448,496
327,482,368,478,370,498,329,502
298,484,322,484,322,500,298,500
483,503,538,501,539,522,484,524
437,504,480,504,480,524,437,524
28,508,72,508,72,526,28,526
76,509,134,509,134,532,76,532
330,509,372,509,372,529,330,529
138,510,166,510,166,532,138,532
286,510,326,510,326,530,286,530
171,512,225,517,223,537,169,531
480,533,541,531,541,554,481,556
21,530,80,538,76,564,17,556
432,536,478,536,478,557,432,557
81,537,143,540,142,563,80,560
516,569,548,569,548,589,516,589
14,572,76,572,76,594,14,594
77,572,133,572,133,596,77,596
139,573,182,577,180,598,136,594
185,573,248,575,247,597,184,595
490,605,554,603,555,628,490,630
438,608,494,608,494,630,438,630
10,604,73,612,69,640,7,632
73,612,104,612,104,634,73,634
106,611,169,613,169,635,106,633
174,613,230,613,230,634,174,634
334,650,454,647,455,682,334,684
272,650,329,650,329,685,272,685
140,652,210,652,210,686,140,686
77,656,133,653,134,682,78,684
217,654,266,654,266,685,217,685
