285,209,406,206,407,218,286,221
458,229,504,229,504,245,458,245
511,229,568,229,568,245,511,245
382,231,449,231,449,247,382,247
271,232,296,232,296,248,271,248
305,232,371,232,371,248,305,248
437,243,549,243,549,261,437,261
303,247,328,247,328,263,303,263
371,247,417,247,417,263,371,263
337,248,362,248,362,263,337,263
417,261,428,261,428,277,417,277
547,259,561,259,561,275,547,275
407,263,417,263,417,279,407,279
426,261,451,261,451,277,426,277
460,261,485,261,485,277,460,277
483,261,517,261,517,277,483,277
526,261,540,261,540,277,526,277
282,263,318,263,318,280,282,280
327,263,396,263,396,280,327,280
493,277,629,274,629,294,494,298
382,279,474,279,474,298,382,298
248,280,316,280,316,300,248,300
316,280,351,280,351,300,316,300
223,282,250,282,250,302,223,302
419,296,533,296,533,318,419,318
314,300,351,300,351,319,314,319
353,302,362,302,362,318,353,318
362,300,398,300,398,318,362,318
316,319,634,315,634,339,316,343
282,321,305,321,305,343,282,343
236,323,273,323,273,346,236,346
271,325,282,325,282,343,271,343
418,344,524,340,524,362,419,366
270,343,362,343,362,366,270,366
531,343,568,343,568,362,531,362
577,343,600,343,600,360,577,360
373,346,412,346,412,364,373,364
427,377,492,375,492,396,428,398
506,376,568,376,568,396,506,396
334,378,414,378,414,398,334,398
476,400,524,397,525,422,478,425
533,399,590,401,589,423,532,421
389,401,424,401,424,424,389,424
433,401,470,401,470,424,433,424
598,401,645,401,645,421,598,421
286,403,321,403,321,426,286,426
332,403,380,403,380,426,332,426
204,405,232,405,232,428,204,428
239,405,277,405,277,430,239,430
576,435,623,433,624,455,577,457
622,433,657,433,657,456,622,456
435,435,494,435,494,462,435,462
490,435,547,435,547,460,490,460
369,439,426,439,426,463,369,463
277,440,303,440,303,463,277,463
208,442,256,444,255,466,206,463
257,447,263,447,263,462,257,462
597,456,623,456,623,479,597,479
620,456,655,456,655,479,620,479
554,458,588,458,588,479,554,479
522,460,547,460,547,483,522,483
335,463,362,463,362,488,335,488
369,463,407,463,407,486,369,486
211,465,259,465,259,490,211,490
266,465,325,465,325,486,266,486
556,502,645,502,645,526,556,526
479,504,504,504,504,527,479,527
511,504,549,504,549,527,511,527
437,506,470,506,470,527,437,527
327,510,376,507,377,531,329,534
383,508,428,508,428,529,383,529
212,512,330,509,331,534,213,538
586,524,630,524,630,547,586,547
629,524,655,524,655,547,629,547
556,526,581,526,581,549,556,549
405,527,465,527,465,554,405,554
469,527,495,527,495,550,469,550
307,533,332,533,332,554,307,554
214,536,289,533,290,557,215,560
565,547,591,547,591,570,565,570
524,549,559,549,559,572,524,572
502,550,524,550,524,570,502,570
239,558,277,558,277,577,239,577
285,560,323,557,324,577,286,580
556,563,602,563,602,591,556,591
490,572,506,572,506,593,490,593
511,572,545,572,545,591,511,591
219,577,380,573,380,598,220,603
385,574,401,574,401,595,385,595
407,574,440,574,440,595,407,595
449,574,483,574,483,595,449,595
588,590,625,590,625,614,588,614
630,591,655,591,655,613,630,613
470,593,495,593,495,614,470,614
547,593,588,593,588,614,547,614
399,594,434,599,431,619,396,614
430,595,467,595,467,618,430,618
325,600,335,600,335,616,325,616
221,602,292,598,294,620,222,623
609,611,655,611,655,636,609,636
386,618,516,612,518,636,387,642
525,618,600,616,601,634,526,637
223,621,381,617,382,642,224,645
556,637,623,633,624,655,558,659
430,638,467,638,467,661,430,661
472,638,495,638,495,659,472,659
399,639,424,639,424,659,399,659
225,641,295,641,295,662,225,662
327,643,337,643,337,661,327,661
558,657,581,657,581,678,558,678
590,657,636,657,636,680,590,680
430,659,508,659,508,682,430,682
515,659,549,659,549,678,515,678
325,661,382,661,382,686,325,686
389,661,424,661,424,684,389,684
229,662,328,662,328,686,229,686
558,678,584,678,584,702,558,702
590,678,627,678,627,702,590,702
623,678,655,678,655,698,623,698
472,680,499,680,499,703,472,703
399,682,474,682,474,705,399,705
231,686,298,686,298,709,231,709
561,700,591,700,591,721,561,721
495,702,522,702,522,725,495,725
526,702,563,702,563,723,526,723
252,709,266,709,266,728,252,728
264,709,286,709,286,728,264,728
295,709,330,709,330,728,295,728
517,710,552,710,552,746,517,746
590,720,638,723,637,747,589,744
558,723,581,723,581,742,558,742
243,727,383,723,384,749,243,753
431,725,510,725,510,748,431,748
389,726,424,726,424,750,389,750
590,742,627,742,627,766,590,766
623,742,655,742,655,762,623,762
559,744,584,744,584,766,559,766
474,746,499,746,499,766,474,766
401,748,428,748,428,771,401,771
433,748,476,748,476,767,433,767
264,751,298,751,298,771,264,771
243,753,266,753,266,771,243,771
570,764,595,764,595,787,570,787
527,766,565,766,565,787,527,787
495,767,529,767,529,789,495,789
254,774,289,774,289,794,254,794
296,774,337,774,337,794,296,794
536,787,593,787,593,808,536,808
593,792,602,792,602,805,593,805
391,792,407,792,407,814,391,814
412,792,447,792,447,812,412,812
455,792,501,792,501,814,455,814
506,792,534,792,534,808,506,808
230,795,385,792,386,817,231,820
563,808,622,808,622,817,563,817
428,814,467,814,467,824,428,824
229,817,298,817,298,833,229,833
613,824,636,824,636,844,613,844
536,826,577,826,577,847,536,847
575,826,609,826,609,847,575,847
364,831,421,831,421,854,364,854
428,831,478,831,478,851,428,851
312,837,323,837,323,856,312,856
323,835,357,835,357,854,323,854
224,836,273,839,271,862,222,860
279,838,302,838,302,858,279,858
584,846,607,846,607,867,584,867
426,853,470,853,470,874,426,874
366,856,419,856,419,878,366,878
279,860,325,860,325,883,279,883
