224,243,366,248,365,274,223,269
373,249,452,251,451,276,372,274
194,283,246,291,242,313,191,305
245,286,285,286,285,309,245,309
289,288,336,292,334,312,287,308
340,292,380,292,380,314,340,314
384,292,424,292,424,313,384,313
426,293,478,293,478,313,426,313
32,318,77,318,77,338,32,338
188,373,258,373,258,409,188,409
343,375,407,375,407,410,343,410
414,377,498,377,498,410,414,410
266,378,337,378,337,410,266,410
549,421,592,421,592,444,549,444
58,421,108,421,108,445,58,445
114,419,180,427,178,452,111,444
216,424,249,424,249,446,216,446
413,425,451,421,454,447,416,452
477,424,545,424,545,445,477,445
277,425,326,425,326,445,277,445
366,424,414,426,413,447,366,445
530,458,561,458,561,478,530,478
472,460,526,460,526,482,472,482
344,462,387,460,388,482,345,484
390,461,418,461,418,482,390,482
421,460,462,460,462,482,421,482
50,461,245,461,245,485,50,485
248,461,304,461,304,484,248,484
308,461,341,461,341,484,308,484
573,490,613,490,613,512,573,512
541,493,576,493,576,514,541,514
425,496,465,496,465,517,425,517
393,497,428,497,428,520,393,520
264,498,309,498,309,517,264,517
545,533,577,533,577,554,545,554
485,533,541,533,541,558,485,558
443,536,483,535,484,557,444,559
358,537,401,537,401,562,358,562
404,538,440,538,440,558,404,558
299,542,357,539,358,561,300,563
250,540,296,540,296,564,250,564
48,544,246,539,247,564,49,569
579,568,620,566,621,587,580,589
548,569,582,569,582,592,548,592
395,573,470,570,471,595,396,598
264,578,311,576,312,595,265,597
482,610,514,610,514,634,482,634
411,616,478,614,479,637,412,638
353,620,408,622,407,643,352,641
292,622,349,622,349,645,292,645
240,624,289,624,289,646,240,646
45,631,234,622,235,648,46,656
586,644,629,644,629,668,586,668
557,648,590,648,590,672,557,672
412,654,476,650,478,675,414,680
266,661,313,661,313,681,266,681
202,666,216,666,216,684,202,684
108,724,149,724,149,750,108,750
37,723,106,727,104,756,36,753
599,730,644,726,647,751,602,755
568,733,606,733,606,758,568,758
109,762,188,762,188,790,109,790
36,762,106,765,105,796,35,793
605,773,651,769,653,794,607,798
573,776,612,776,612,801,573,801
349,786,404,786,404,813,349,813
185,797,235,792,237,818,188,823
100,804,184,797,186,823,103,830
36,805,95,803,96,831,37,833
474,838,651,825,653,853,476,865
405,841,473,841,473,876,405,876
159,859,400,842,402,871,161,888
68,865,105,865,105,896,68,896
109,865,157,865,157,892,109,892
405,891,455,887,457,914,407,918
330,902,400,887,406,918,337,933
282,900,330,900,330,925,282,925
494,922,571,917,573,944,496,948
577,922,585,922,585,938,577,938
444,928,492,924,495,952,447,957
412,928,442,928,442,954,412,954
362,932,410,932,410,964,362,964
309,936,357,936,357,961,309,961
273,937,305,937,305,964,273,964
175,944,231,940,233,966,177,970
237,945,269,945,269,965,237,965
132,946,173,946,173,972,132,972
