343,121,400,114,403,133,345,140
244,128,339,121,341,141,245,147
381,145,417,145,417,158,381,158
350,148,378,148,378,162,350,162
320,152,347,150,348,165,321,167
286,154,318,154,318,169,286,169
258,156,285,156,285,172,258,172
236,158,258,158,258,173,236,173
125,184,153,184,153,197,125,197
369,201,432,201,432,228,369,228
321,206,366,206,366,232,321,232
220,212,266,212,266,237,220,237
269,214,317,212,318,234,270,236
468,226,500,226,500,242,468,242
413,232,466,228,467,247,415,250
372,236,398,236,398,256,372,256
336,240,369,240,369,253,336,253
276,242,309,240,310,255,277,257
237,245,258,245,258,260,237,260
141,246,170,246,170,261,141,261
173,244,214,248,213,263,172,259
349,262,370,262,370,277,349,277
300,264,346,264,346,280,300,280
281,268,297,268,297,281,281,281
162,270,246,268,246,283,162,285
248,270,279,268,280,282,249,284
134,270,164,270,164,288,134,288
375,284,406,282,407,297,376,299
364,285,378,285,378,300,364,300
164,293,202,293,202,310,164,310
202,293,222,293,222,309,202,309
134,294,161,294,161,309,134,309
482,300,513,300,513,316,482,316
460,302,481,302,481,318,460,318
375,308,405,306,406,321,376,323
362,308,377,308,377,324,362,324
266,316,297,314,298,327,266,329
133,318,160,318,160,333,133,333
162,318,196,318,196,333,162,333
469,328,492,328,492,344,469,344
444,332,464,332,464,345,444,345
402,333,442,333,442,348,402,348
372,334,398,334,398,349,372,349
339,338,369,336,370,350,340,352
298,340,338,340,338,354,298,354
257,342,296,342,296,357,257,357
208,344,254,344,254,358,208,358
133,346,207,344,208,359,133,361
485,350,516,350,516,365,485,365
462,352,486,352,486,368,462,368
376,357,408,357,408,374,376,374
354,358,376,358,376,376,354,376
264,366,295,363,297,377,265,380
225,369,233,369,233,378,225,378
472,380,497,380,497,397,472,397
438,381,470,381,470,398,438,398
410,384,437,384,437,404,410,404
373,388,408,388,408,402,373,402
297,391,345,388,346,403,298,407
348,389,373,389,373,405,348,405
129,395,254,393,254,409,129,411
256,393,294,393,294,408,256,408
488,404,521,404,521,421,488,421
464,406,489,406,489,422,464,422
378,410,409,410,409,428,378,428
354,412,380,412,380,428,354,428
264,416,296,416,296,429,264,429
424,436,448,436,448,453,424,453
381,438,422,438,422,457,381,457
329,442,372,442,372,457,329,457
254,444,296,444,296,460,254,460
298,444,329,444,329,460,298,460
127,449,253,444,253,462,128,467
490,458,524,458,524,477,490,477
466,460,493,460,493,478,466,478
378,464,410,464,410,481,378,481
354,465,380,465,380,481,354,481
262,468,294,468,294,481,262,481
118,505,160,507,159,527,118,525
160,506,184,506,184,522,160,522
233,506,253,506,253,520,233,520
496,517,530,517,530,537,496,537
461,518,500,518,500,537,461,537
116,529,159,531,158,551,115,549
160,529,201,531,201,549,159,547
497,552,532,552,532,572,497,572
464,553,497,553,497,572,464,572
114,563,158,565,157,585,113,583
157,564,188,564,188,582,157,582
498,581,533,581,533,601,498,601
464,582,502,582,502,602,464,602
206,586,238,586,238,605,206,605
308,587,349,585,349,603,309,605
152,588,205,588,205,606,152,606
113,589,149,589,149,608,113,608
196,634,323,629,324,649,197,653
116,636,141,636,141,654,116,654
144,636,180,636,180,653,144,653
272,662,306,660,307,678,273,680
142,664,200,664,200,686,142,686
201,664,270,664,270,684,201,684
116,665,141,665,141,686,116,686
514,690,536,690,536,705,514,705
113,701,157,701,157,714,113,714
161,701,204,701,204,713,161,713
502,720,538,720,538,738,502,738
112,726,158,724,159,745,113,747
161,726,200,726,200,745,161,745
202,726,244,726,244,744,202,744
162,757,202,757,202,777,162,777
204,757,246,757,246,774,204,774
113,757,163,761,162,780,112,776
480,781,509,781,509,801,480,801
517,781,541,781,541,800,517,800
170,781,235,785,234,807,169,803
272,784,308,784,308,805,272,805
236,785,270,785,270,802,236,802
114,786,145,786,145,805,114,805
146,786,169,786,169,806,146,806
188,826,354,822,355,842,189,846
408,822,538,822,538,842,408,842
357,824,406,824,406,846,357,846
129,825,153,825,153,845,129,845
154,826,188,826,188,845,154,845
306,856,356,856,356,878,306,878
357,856,393,856,393,874,357,874
272,857,305,857,305,876,272,876
172,880,200,880,200,897,172,897
201,881,237,881,237,897,201,897
325,881,360,881,360,902,325,902
360,881,384,881,384,900,360,900
385,881,418,881,418,901,385,901
418,881,474,881,474,900,418,900
265,882,288,882,288,900,265,900
289,882,324,882,324,900,289,900
240,884,261,884,261,898,240,898
